Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.yinghan.cinema.apk,0,6,1,136,8,22,245,259,10,0,0,1,0,1,0,0
com.yingxiong.dfzj.anzhi.apk,crashed,6,1,20,5,32,37,87,10,0,1,1,0,1,0,0
com.yiqizuoye.teacher.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yiwan.reader.tianjiange.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.yiwan.sgjs.apk,crashed,6,1,72,8,16,76,89,9,0,0,1,0,1,0,0
com.yiyi.musicplane.apk,0,6,1,72,8,16,91,105,10,0,0,1,0,1,0,0
com.yk.mini.anzhi.apk,0,6,1,20,5,21,67,117,12,0,1,1,0,1,0,0
pfDSq.hTUS.PNC.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
pixel.tool.mixer.dualspace.apk,0,4,0,101,51,141,117,122,52,0,1,1,0,1,0,0
pixel.tool.mixer.parallelspace.apk,0,4,0,101,51,141,117,122,52,0,1,1,0,1,0,0
project.rising.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qUEkbR.GNbk.GX.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qy.opb.xb.jd.cyjshxhjdt.ssjj.apk,crashed,6,1,20,5,32,29,77,10,0,0,1,0,1,0,0
raudtio.remiejmber.rojse.apk,0,4,0,128,8,148,248,295,15,0,0,1,0,1,0,0
RMUN.ZcmWeZ.GJZU.kbxO.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
romantic.love.multiaccount.parallelapp.dualspace.mochat.parallelspace.apk,0,4,0,101,51,142,121,131,52,0,1,1,0,1,0,0
romantic.love.multiaccount.parallelapp.parrallelspace.mochat.dualspace.apk,0,4,0,101,51,142,121,132,52,0,1,1,0,1,0,0
ru.SixtyEightGames.Last.apk,0,6,1,72,8,16,77,90,9,0,0,1,0,1,0,0
RYkDrh.xaMKF.hj.QQjZPn.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
se.illusionlabs.skate2.apk,crashed,6,1,72,8,18,77,89,9,1,0,0,0,1,0,0
shaft.android.apk,crashed,6,1,72,8,19,81,92,9,0,0,1,0,1,0,0
special.app.dualspace.apk,0,4,0,101,51,147,121,128,52,0,0,1,0,1,0,0
spicy.grapes.parallel.space.studio.apk,0,4,0,101,51,181,117,122,52,0,0,1,0,1,0,0
sungmulti.dualspace.apk,crashed,4,0,101,51,194,124,159,52,0,0,1,0,1,0,0
SYLJRm.MPMtg.nSGm.wtN.gdSg.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
tak.dualappcloner.cloneapp.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
tangram.hubri.pnqx.apk,crashed,6,1,72,8,25,78,90,10,0,0,1,0,1,0,0
texas.pro.mykj.com.apk,0,6,1,20,5,23,36,100,14,0,1,1,0,1,0,0
thirty.six.dev.underworld.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
tw.app.idolcollection.apk,0,6,1,72,8,16,86,106,9,0,0,1,0,1,0,0
tw.com.aktsk.cineleven.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hoodinn.hgame.woool.ewan.apk,crashed,4,0,128,8,94,283,297,9,0,0,1,0,1,0,0
com.hoolai.yzdzz.yueeyou.yyh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.houziwukong.games.fishjoy.menu.apk,0,6,1,72,8,16,85,100,9,0,0,1,0,1,0,0
com.huan.location.apk,0,6,1,299,100,152,243,360,103,0,1,1,0,1,0,0
com.huanbaochanyepingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.huanle.tiantian.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.huanrui.yuwan.apk,0,4,0,136,8,142,253,270,10,0,1,1,0,1,0,0
com.huawei.servicec.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hubeijiudianwang.apk,timeout,6,1,128,8,149,416,465,11,0,0,1,0,1,0,0
com.huihu.multplugin00.apk,0,4,0,101,51,186,107,112,52,0,0,1,0,1,0,0
com.huirw.dkfs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.huirw.vlmaster.apk,0,4,0,101,51,187,132,138,53,0,1,1,0,1,0,0
com.huizhuanqian.xiaoyao.shanglala.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.humblegames.dragon.anzhi.apk,crashed,6,1,20,5,32,69,128,12,0,1,1,0,1,0,0
com.hunanzhuangshijiancaipingtai.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.huoxing.xiaohappy.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hwesbook.reader.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hy.clone.apk,0,6,1,299,100,165,273,383,102,0,1,1,0,1,0,0
com.hy.news.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hz.jwqm.zd.mi.apk,0,6,1,20,5,25,28,79,12,0,1,1,0,1,0,0
com.hzfb.racing8.yyh.apk,0,4,0,112,7,33,287,303,11,0,0,1,0,1,0,0
com.hzfy.gdy.mi.apk,0,6,1,36,9,19,30,59,15,0,0,1,0,1,0,0
com.hzpz.groundnut.chatreader.apk,0,6,1,101,51,190,112,118,52,0,0,1,0,1,0,0
com.tencent.ig.rekoo.lokiz.apk,0,4,0,101,51,177,115,125,52,0,0,1,0,1,0,0
com.tencent.igce.ext.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.igerror.team.apk,0,6,1,100,50,177,114,124,51,0,0,1,0,1,0,0
com.tencent.iglion.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.igmobilekr.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.igZylern5317.apk,0,4,0,101,51,195,150,167,54,0,1,1,0,1,0,0
com.tencent.launcher.apk,0,4,0,18,4,70,58,109,9,1,1,1,0,1,0,0
com.tencent.minihd.qq.apk,crashed,3,1,0,0,75,525,579,27,0,1,1,0,1,0,0
com.tencent.mobileqq.vip.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.mobileqqkr.miswak.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.qqlite.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.timqr.apk,0,4,0,130,21,182,142,171,22,0,1,1,0,1,0,0
com.tencent.tmgp.ccmj.android.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.diguo16.apk,0,6,1,21,6,34,75,120,10,0,1,1,0,1,0,0
com.tencent.tmgp.ermj.android.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.gmqp.egame.apk,0,6,1,21,6,38,64,120,11,0,1,1,0,1,0,0
com.tencent.tmgp.shhmj.android.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.rute.daul.apk,0,4,0,101,51,181,112,117,52,0,1,1,0,1,0,0
com.Selfimpr.MMFK.AND0331.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shiliang.lsxf.apk,0,4,0,50,6,26,25,66,9,0,0,1,0,1,0,0
com.smhys.whone.service.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.stone11.dex.apk,crashed,6,1,72,8,18,77,87,9,1,0,0,0,1,0,0
com.tencent.ig.com.vng.pubgmobile.com.pubg.krmobilecom.rekoo.pubgm.mobilekt.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.zrddz.android.apk,0,6,1,51,6,32,26,68,10,0,1,1,0,1,0,0
com.tivola.veterinary.apk,crashed,6,1,72,8,17,79,92,9,1,0,0,0,1,0,0
com.trigtech.privateme.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.UG11QW5Y3K4.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.wangniu.locklock.apk,0,4,0,100,50,165,115,122,52,0,1,1,0,1,0,0
com.wufan.test2018023201329746.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311370118826.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180311828403268.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20180312793798702.apk,0,2,1,7,4,38,217,262,7,0,0,1,0,1,0,0
com.wufan.test2018031692016259.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test201804884133498.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wufan.test20183126662880.apk,0,2,1,0,0,38,217,262,1,0,0,1,0,1,0,0
com.wydsz.chaoyou4.apk,0,4,0,136,8,62,280,291,9,0,0,1,0,1,0,0
com.kaayou.xiantao.apk,crashed,6,1,72,8,23,77,103,11,0,0,1,0,1,0,0
com.kaiyuanqipai1.cocosandroid.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.karaminfo.multiaccount.dualspace.parrallelspace.mochat.parallelapp.apk,crashed,4,0,101,51,154,116,132,52,0,0,1,0,1,0,0
com.kcbl.kunchongbaolei.apk,crashed,6,1,72,8,18,78,91,9,0,0,1,0,1,0,0
com.keagtrh.juyhnhxet.apk,0,6,1,86,46,189,115,125,48,0,1,1,0,2,1,1
com.KERUVMN4OSTTD3.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.khojaa.app.clone.apk,0,4,0,101,51,181,112,117,52,0,1,1,0,1,0,0
com.kickass.fwea.apk,crashed,3,0,73,7,27,78,91,8,0,0,1,0,1,0,0
com.kidsfunworld.Play.ChineseFlashCardsHD.egame.apk,not_started,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.kidsfunworld.Play.LearnToTellTime.egame.apk,0,6,1,101,51,194,188,222,60,0,1,1,0,1,0,0
com.killer.assaulter.apk,0,6,1,72,8,18,80,95,9,0,0,1,0,1,0,0
com.kiloo.dawnbringer.apk,0,6,1,72,8,22,92,113,9,0,0,1,0,1,0,0
com.kingoapp.apk.apk,0,6,1,72,42,20,122,138,44,0,1,1,0,2,0,0
com.kingouser.com.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.kong.bu.er.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.brainium.spiderfree.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.buildbox.darthy.apk,crashed,6,1,72,8,16,92,105,9,0,0,1,0,1,0,0
com.bulkypix.babelrunningpremium.apk,crashed,6,1,72,8,17,82,94,9,0,0,1,0,1,0,0
com.bwton.szfreego.apk,0,3,1,5,5,26,140,162,11,0,1,1,0,1,0,0
com.bzwm.baozouwumai.apk,crashed,6,1,72,8,54,82,97,9,1,0,0,0,1,0,0
com.caiszjwwd.find.apk,crashed,6,1,72,8,18,80,92,9,1,0,0,0,1,0,0
com.cakesbread.hottdoblg.apk,0,3,0,35,1,13,97,113,2,0,1,1,0,1,0,0
com.canyinguanli.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.catcgigv.laidan.flash.apk,0,4,0,136,8,15,268,282,9,0,0,1,0,1,0,0
com.ccnsq.eryx.apk,crashed,4,0,42,11,174,68,98,14,0,0,1,0,1,0,0
com.chanjet.workcircle.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chaoji.shengd.apk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chaotuq.mrz.anzhi.apk,0,4,0,36,9,53,41,75,15,0,1,1,0,1,0,0
com.chaozhuo.gameassistant.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chillingo.growawayfree.android.row.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chinatelecom.bestpayclient.apk,0,5,1,24,2,148,447,471,3,0,0,1,0,1,0,0
com.chiying.zsgame.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,0,0
com.chmein.tongzhuogame.apk,0,6,1,36,9,54,136,177,16,0,1,1,0,1,0,0
com.fanpu.wxdk.apk,0,6,1,400,100,233,336,569,108,0,1,1,0,1,0,0
com.fansapk.applock.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fansapk.goapp.apk,0,4,0,101,51,187,112,119,53,0,1,1,0,1,0,0
com.fastboat.appmutiple.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.father.karashok.apk,crashed,3,0,104,2,12,236,249,3,0,0,1,0,1,0,0
com.fcgo.xx.rexiegedcss.apk,crashed,6,1,72,8,24,89,103,11,1,0,0,0,1,0,0
com.feamber.parkour2.yyh.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fefe.gfgra.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.feiyou.wxzs.apk,0,4,0,101,51,185,142,152,52,0,0,1,0,1,0,0
com.feiyou_gamebox_cr173.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.feiyou_gamebox_gameboy7758.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.feiyou_gamebox_wuhanlvruan.apk,0,4,0,55,34,226,156,167,38,0,1,1,0,1,0,0
com.felix.clonedelf.apk,crashed,4,0,101,51,173,159,169,53,0,0,1,0,1,0,0
com.felix.dingmock.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.felix.doubleopenelves.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fenxygame.zhangfeirun.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ff.wxzs.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gamepencil.onemansuperhero.apk,0,6,1,72,8,17,85,100,9,0,0,1,0,1,0,0
com.games.kongjianzhuizhu.apk,crashed,6,1,72,8,20,94,114,9,0,0,1,0,1,0,0
com.games3d.fantasywarriorva.apk,0,3,1,0,0,12,8,40,27,0,0,1,0,1,0,0
com.gamevil.zenonia4.global.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.gansulvyouwang.apk,crashed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.garoogamesptyltd.locoloco.apk,crashed,6,1,72,8,15,79,89,9,0,0,1,0,1,0,0
com.gau.go.launcherex.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gauber.voclain.clickdeathII.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.GBINSTANT.appclone.apk,0,4,0,101,51,181,113,118,52,0,1,1,0,1,0,0
com.ge.clashofempires.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.geagtrh.juyhnhxet.apk,0,6,1,99,50,189,115,125,52,0,1,1,0,2,1,1
com.ggs.banjiu.fyzd.mi.apk,0,6,1,20,5,19,25,80,10,0,1,1,0,1,0,0
com.godevin.multipleaccountsbuilder.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.godevin.pararrelapps.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.godinsec.godinsec_private_space.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.godinsec.godinsec_xphone.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gofitness.befitAds.apk,0,6,1,101,51,188,118,131,53,1,1,0,0,2,1,1
com.gokids.transportbaby_ch.egame.apk,crashed,4,0,40,10,122,111,162,16,0,0,1,0,1,0,0
com.google.share.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.google.smstool.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gopas.fury.apk,crashed,6,1,72,8,17,84,96,9,1,0,0,0,1,0,0
com.gosing.doudouzhuan.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gosing.pocketgain.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.got.upddbz.upupoo.apk,0,3,1,0,0,41,65,110,10,0,0,1,0,1,0,0
com.goyourfly.classcial.apk,crashed,6,1,101,51,186,107,114,52,1,1,0,0,1,0,0
com.gr.dingdaka.apk,0,4,0,61,21,188,71,97,23,0,1,1,0,1,0,0
info.xiangyin.virtual.apk,0,4,0,299,100,151,482,647,103,0,0,1,0,1,0,0
io.cloanaap.social.apk,0,4,0,101,51,181,115,120,52,0,0,1,0,1,0,0
io.dcloud.H508DEF33.apk,crashed,6,1,72,8,31,80,91,9,1,0,0,0,1,0,0
io.dcloud.H58A3A0F6.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.dcloud.H59BAEBE9.apk,0,6,1,101,51,190,119,129,53,0,1,1,0,2,1,1
io.dcloud.H5C47170A_XA.apk,crashed,6,1,99,50,189,115,125,52,0,1,1,0,2,0,0
io.dcloud.H5FE114EF.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.dcloud.mobi.kernel.yiduoxian.apk,crashed,6,1,72,8,22,82,93,9,1,0,0,0,1,0,0
io.gg.chiter.bb.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.ldzs.virtualapp.apk,0,4,0,100,50,170,124,129,52,0,1,1,0,1,0,0
io.multiacount.whatsmulti.apk,0,4,0,101,51,160,115,120,52,0,0,1,0,1,0,0
io.multiple.clone.apk,0,4,0,101,51,153,115,120,52,0,0,1,0,1,0,0
io.newappvir.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.plusaccount.dual.apk,0,4,0,101,51,181,115,120,52,0,0,1,0,1,0,0
io.va.expose4.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.va.hvatet.exposed.apk,crashed,6,1,148,50,190,175,194,52,0,0,1,0,1,0,0
io.va.LW.exposed.apk,crashed,6,1,148,50,190,175,194,52,0,0,1,0,1,0,0
io.va.shxy.shsus.apk,crashed,6,1,148,50,190,175,194,52,0,0,1,0,1,0,0
io.va.vxposed.apk,crashed,6,1,101,50,185,119,135,52,1,0,0,0,1,0,0
io.vancedm.com.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.virtualapp.apk,0,6,1,93,50,186,112,117,52,1,1,0,0,1,0,0
io.virtualapp.luohe.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.virtualapp.sandvxposed.apk,0,4,0,101,51,186,116,121,52,0,1,1,0,1,0,0
io.virtualapp.zhinengmiao.apk,0,6,1,101,51,186,120,125,52,0,1,1,0,1,0,0
io.xndwofddSpecial.apk,0,6,1,299,100,168,237,358,104,0,1,1,0,1,0,0
io.xudwofdd.apk,0,4,0,101,51,186,121,126,52,0,1,1,0,1,0,0
io.xudwoftencentmm.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IToxm.Rz.od.KlM.NRxu.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
com.android.videomaster.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.androidbox.astjysxjxaqjf.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.androidesk.livewallpaper.apk,0,3,1,0,0,52,93,132,9,0,1,1,0,1,0,0
com.anexun.fishingrod.apk,0,4,0,101,51,187,112,124,52,0,1,1,0,1,0,0
com.angel.nrzs.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.ankang.vrclassroom.apk,0,4,0,101,51,186,133,139,53,0,0,1,0,1,0,0
com.anquao.wedoyr.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.anzogame.brawlstars.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.anzogame.qianghuo.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.anzogame.sy_yys.apk,crashed,6,1,136,8,194,387,436,18,0,1,1,0,1,0,0
com.apamuc.waterbasketball.apk,crashed,6,1,72,8,15,75,85,9,1,0,0,0,1,0,0
com.apicloud.A6976113211947.apk,crashed,6,1,72,8,28,76,88,10,1,0,0,0,1,0,0
com.app.another.apk,0,4,0,101,51,183,107,112,52,0,0,1,0,1,0,0
com.app.cloner.pro.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.appclonepro.multispaceparallelappcloner.apk,0,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.appxy.famcal.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongqinghuanbaopingtai.apk,0,5,1,96,6,149,449,501,7,0,0,1,0,1,0,0
com.zhongqingyangzhiyunshangpingtai.apk,timeout,6,1,136,8,149,449,501,12,0,1,1,0,1,0,0
com.zhongqingzhengzonghuoguo.zhongguo.apk,crashed,4,0,128,8,149,491,543,9,0,0,1,0,1,0,0
com.zhongsou.anfangb.apk,0,6,1,128,8,149,424,473,11,0,0,1,0,1,0,0
com.zhongsou.souyue.apk,crashed,4,0,136,8,150,483,544,14,0,0,1,0,1,0,0
com.zhongsou.yunyue.aiqinmuying.apk,crashed,6,1,136,8,149,444,495,12,0,0,1,0,1,0,0
com.zhongsou.yunyue.etsc.apk,crashed,4,0,128,8,149,449,501,12,0,0,1,0,1,0,0
com.zhongsou.yunyue.mygys.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongsou.yunyue.qdwl.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongsou.yunyue.scxxyl.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongsou.yunyue.yuzhongbutong.apk,crashed,4,0,128,8,149,440,491,9,0,0,1,0,1,0,0
com.zhongsou.yunyue.zghc.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongsou.yunyue.zgkjsjw.apk,crashed,4,0,136,8,149,449,501,12,0,0,1,0,1,0,0
com.zhongsou.yunyue.zgyjlvnysc.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhongsou.yunyue.zsclc.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhou.gege.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhuangjipeijian.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhuangyuan.hellocpp.mygame.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhuiqu.sg.yyh.apk,cannot_install,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhuowang.cloneapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhuowang.cloneapp.b64.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhushou.weichat.apk,0,4,0,151,51,239,236,248,53,0,0,1,0,1,0,0
com.zige.zige.apk,crashed,6,1,72,8,28,106,124,9,1,0,0,0,1,0,0
com.zinexo.multispaceoneormore.apk,0,4,0,101,51,181,114,119,52,0,1,1,0,1,0,0
com.ziyi18.virtualapp_2.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
bluelight.filter.sleep.warmlight.eyes.battery.apk,crashed,3,0,462,4,29,999,1072,5,0,0,1,0,1,0,0
bO.rRRk.UqFEo.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
buNu.ePQ.gBzFoo.MG.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castleinthefog.evahan.mi.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cc.g525c5fe.u5a03a.apk,0,6,1,400,100,197,227,443,106,0,0,1,0,1,0,0
cc.lv1.combohero.google.apk,crashed,6,1,72,8,20,76,86,9,0,0,1,0,1,0,0
cc.zlive.tv.apk,0,6,1,136,8,13,237,248,9,0,0,1,0,1,0,0
chaoyiueyuleos.aoyi.apk,crashed,6,1,101,51,190,119,129,53,0,1,1,0,2,1,1
cloner.parallel.space.multiple.accounts.twoface.apk,0,4,0,151,51,175,176,191,52,0,1,1,0,1,0,0
cm.com.hipornv2.apk,0,4,0,130,8,108,236,259,9,1,1,0,0,2,0,0
cm.david.sheepinhell.apk,0,6,1,72,8,15,76,86,9,0,0,1,0,1,0,0
cn.bianminperson666.aoops.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.chuci.and.wkfenshen.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cn.cmgame.hx.apk,crashed,6,1,72,8,19,77,87,9,0,0,1,0,1,0,0
cn.com.ali.mi.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cn.com.dk.sapp.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.Selfimpr.YXDQ0623.AND.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sellapk.goapp.apk,0,4,0,101,51,187,112,119,53,0,0,1,0,1,0,0
com.sellapk.multiapp.apk,0,4,0,101,51,187,110,117,53,0,1,1,0,1,0,0
com.sesame.video.apk,crashed,4,0,40,20,58,181,245,41,0,1,1,0,1,0,0
com.sfwgafafahs.cleaaanfe.apk,crashed,4,0,100,50,118,105,113,53,0,1,1,0,1,0,0
com.sg.android.kidsAngling.aiyouxi.egame.apk,crashed,4,0,40,10,122,84,133,19,0,0,1,0,1,0,0
com.sg.android.teaParty.aiyouxi.egame.apk,crashed,4,0,40,10,122,84,133,19,0,0,1,0,1,0,0
com.sg.keypeo.apk,0,6,1,101,51,192,118,145,54,1,0,0,0,2,0,0
com.sgmjz.ewan.apk,crashed,6,1,136,8,95,296,308,9,0,0,1,0,1,0,0
com.shadow.multiaccounts.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shandongjiancaizhuangshiwang.apk,crashed,6,1,136,8,149,445,497,12,0,1,1,0,1,0,0
com.shandonglvyou.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shanghaizimaoqu.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shanxishengtechanwang.apk,crashed,6,1,136,8,149,424,473,12,0,0,1,0,1,0,0
com.sharp.fxc.lottery.apk,timeout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sheep2.dkfs.apk,crashed,4,0,299,100,166,255,362,103,0,1,1,0,1,0,0
com.sheep2.xyfs.apk,crashed,6,1,101,51,186,137,145,53,0,1,1,0,1,0,0
com.shenxingtaibao.logistics.apk,crashed,6,1,72,8,29,88,112,12,0,0,1,0,1,0,0
com.ShenYuGame.ChineseChess.apk,crashed,6,1,72,8,21,78,91,9,0,0,1,0,1,0,0
com.sherry.hmh150517.apk,not_started,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sherry.pdhsf150630.apk,crashed,6,1,72,8,22,80,94,9,0,0,1,0,1,0,0
com.sherry.szgs001.apk,crashed,6,1,72,8,22,80,94,9,0,0,1,0,1,0,0
