Name,Error,VAScore,AssetsApk,StubComponents,StubProcesses,#Permissions,#Activities,#Components,#Processes,SpawnApk,SpawnProcesses,SameCertificates,StubIntent,#Packages,UnknownIntent,CombinedIntentAnalysis
com.yk.mini.anzhi.apk,0,6,1,48,6,21,67,117,12,0,0,1,0,1,0,0
pfDSq.hTUS.PNC.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
pixel.tool.mixer.dualspace.apk,0,4,0,101,51,141,117,122,52,0,1,1,0,1,0,0
pixel.tool.mixer.parallelspace.apk,0,4,0,101,51,141,117,122,52,0,1,1,0,1,0,0
project.rising.apk,0,4,0,153,9,149,246,277,11,0,0,1,0,1,0,0
qUEkbR.GNbk.GX.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
qy.opb.xb.jd.cyjshxhjdt.ssjj.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
raudtio.remiejmber.rojse.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
RMUN.ZcmWeZ.GJZU.kbxO.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
romantic.love.multiaccount.parallelapp.dualspace.mochat.parallelspace.apk,0,4,0,101,51,142,121,131,52,0,1,1,0,1,0,0
romantic.love.multiaccount.parallelapp.parrallelspace.mochat.dualspace.apk,0,4,0,101,51,142,121,132,52,0,0,1,0,1,0,0
ru.SixtyEightGames.Last.apk,0,6,1,81,9,16,77,90,9,0,0,1,0,1,0,0
RYkDrh.xaMKF.hj.QQjZPn.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
se.illusionlabs.skate2.apk,0,6,1,81,9,18,77,89,9,1,0,0,0,1,0,0
shaft.android.apk,0,6,1,81,9,19,81,92,9,0,0,1,0,1,0,0
special.app.dualspace.apk,0,4,0,101,51,147,121,128,52,0,0,1,0,1,0,0
spicy.grapes.parallel.space.studio.apk,0,4,0,101,51,181,117,122,52,0,0,1,0,1,0,0
sungmulti.dualspace.apk,0,4,0,101,51,194,124,159,52,0,0,1,0,1,0,0
SYLJRm.MPMtg.nSGm.wtN.gdSg.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tak.dualappcloner.cloneapp.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
tangram.hubri.pnqx.apk,0,4,0,88,9,25,78,90,9,0,0,1,0,1,0,0
texas.pro.mykj.com.apk,0,6,1,49,6,23,36,100,14,0,1,1,0,1,0,0
thirty.six.dev.underworld.apk,0,4,0,81,9,17,106,121,10,1,0,0,0,1,0,0
tw.app.idolcollection.apk,0,6,1,81,9,16,86,106,9,0,0,1,0,1,0,0
tw.com.aktsk.cineleven.apk,0,6,1,81,9,23,78,93,9,1,0,0,0,1,0,0
com.hoodinn.hgame.woool.ewan.apk,0,3,0,223,5,94,283,297,5,0,0,1,0,1,0,0
com.hoolai.yzdzz.yueeyou.yyh.apk,0,4,0,40,10,43,55,91,16,0,1,1,0,1,0,0
com.houziwukong.games.fishjoy.menu.apk,0,6,1,81,9,16,85,100,9,0,0,1,0,1,0,0
com.huan.location.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huanbaochanyepingtai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huanle.tiantian.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huanrui.yuwan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huawei.servicec.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.hubeijiudianwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huihu.multplugin00.apk,0,4,0,101,51,186,107,112,52,0,0,1,0,1,0,0
com.huirw.dkfs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huirw.vlmaster.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huizhuanqian.xiaoyao.shanglala.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.humblegames.dragon.anzhi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hunanzhuangshijiancaipingtai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.huoxing.xiaohappy.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hwesbook.reader.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hy.clone.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hy.news.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.hz.jwqm.zd.mi.apk,0,6,1,48,6,25,28,79,12,0,0,1,0,1,0,0
com.hzfb.racing8.yyh.apk,0,4,0,153,9,33,287,303,11,0,0,1,0,1,0,0
com.hzfy.gdy.mi.apk,0,6,1,40,10,19,30,59,15,0,0,1,0,1,0,0
com.hzpz.groundnut.chatreader.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.ig.rekoo.lokiz.apk,0,4,0,101,51,177,115,125,52,0,0,1,0,1,0,0
com.tencent.igce.ext.apk,0,4,0,396,100,161,332,465,104,0,0,1,0,1,0,0
com.tencent.igerror.team.apk,0,6,1,101,51,177,114,124,51,0,0,1,0,1,0,0
com.tencent.iglion.apk,0,4,0,101,51,195,150,167,54,0,1,1,0,1,0,0
com.tencent.igmobilekr.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.igZylern5317.apk,0,4,0,101,51,195,150,167,54,0,1,1,0,1,0,0
com.tencent.launcher.apk,0,4,0,15,4,70,58,109,14,1,1,1,0,1,0,0
com.tencent.minihd.qq.apk,0,3,1,4,1,75,525,579,15,0,0,1,0,1,0,0
com.tencent.mobileqq.vip.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.mobileqqkr.miswak.apk,0,4,0,101,51,195,149,165,54,0,1,1,0,1,0,0
com.tencent.qqlite.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.tencent.timqr.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.ccmj.android.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.diguo16.apk,0,6,1,48,6,34,75,120,10,0,0,1,0,1,0,0
com.tencent.tmgp.ermj.android.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.gmqp.egame.apk,0,6,1,48,6,38,64,120,11,0,0,1,0,1,0,0
com.tencent.tmgp.shhmj.android.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.rute.daul.apk,0,4,0,101,51,181,112,117,52,0,1,1,0,1,0,0
com.Selfimpr.MMFK.AND0331.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shiliang.lsxf.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.smhys.whone.service.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.stone11.dex.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.ig.com.vng.pubgmobile.com.pubg.krmobilecom.rekoo.pubgm.mobilekt.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tencent.tmgp.zrddz.android.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.tivola.veterinary.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.trigtech.privateme.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.UG11QW5Y3K4.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.wangniu.locklock.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.wufan.test2018023201329746.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311370118826.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180311828403268.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20180312793798702.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test2018031692016259.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test201804884133498.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wufan.test20183126662880.apk,0,6,1,40,10,38,217,262,16,0,0,1,0,1,0,0
com.wydsz.chaoyou4.apk,0,4,0,153,9,62,280,291,9,0,0,1,0,1,0,0
com.kaayou.xiantao.apk,0,4,0,81,9,23,77,103,11,0,0,1,0,1,0,0
com.kaiyuanqipai1.cocosandroid.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.karaminfo.multiaccount.dualspace.parrallelspace.mochat.parallelapp.apk,0,4,0,101,51,154,116,132,52,0,0,1,0,1,0,0
com.kcbl.kunchongbaolei.apk,0,6,1,81,9,18,78,91,9,0,0,1,0,1,0,0
com.keagtrh.juyhnhxet.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.KERUVMN4OSTTD3.apk,0,4,0,101,51,187,108,116,52,0,0,1,0,1,0,0
com.khojaa.app.clone.apk,0,4,0,101,51,181,112,117,52,0,1,1,0,1,0,0
com.kickass.fwea.apk,0,4,0,81,9,27,78,91,9,0,0,1,0,1,0,0
com.kidsfunworld.Play.ChineseFlashCardsHD.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.kidsfunworld.Play.LearnToTellTime.egame.apk,0,6,1,125,52,194,188,222,60,0,1,1,0,1,0,0
com.killer.assaulter.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.kiloo.dawnbringer.apk,0,6,1,81,9,22,92,113,9,0,0,1,0,1,0,0
com.kingoapp.apk.apk,0,6,1,94,50,20,122,138,52,0,1,1,0,2,0,0
com.kingouser.com.apk,0,6,1,101,51,36,148,171,54,0,1,1,0,1,0,0
com.kong.bu.er.apk,0,6,1,81,9,16,81,92,9,0,0,1,0,1,0,0
com.brainium.spiderfree.apk,0,4,0,81,9,15,92,106,10,0,0,1,0,1,0,0
com.buildbox.darthy.apk,0,4,0,77,9,16,92,105,9,0,0,1,0,1,0,0
com.bulkypix.babelrunningpremium.apk,0,6,1,81,9,17,82,94,9,0,0,1,0,1,0,0
com.bwton.szfreego.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.bzwm.baozouwumai.apk,0,6,1,81,9,54,82,97,9,1,0,0,0,1,0,0
com.caiszjwwd.find.apk,0,6,1,81,9,18,80,92,9,1,0,0,0,1,0,0
com.cakesbread.hottdoblg.apk,0,3,0,60,1,13,97,113,3,0,1,1,0,1,0,0
com.canyinguanli.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.catcgigv.laidan.flash.apk,0,4,0,153,9,15,268,282,9,0,0,1,0,1,0,0
com.ccnsq.eryx.apk,0,4,0,42,11,174,68,98,14,0,1,1,0,1,0,0
com.chanjet.workcircle.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.chaoji.shengd.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.chaotuq.mrz.anzhi.apk,0,4,0,40,10,53,41,75,15,0,0,1,0,1,0,0
com.chaozhuo.gameassistant.apk,0,4,0,101,51,185,127,135,54,0,1,1,0,1,0,0
com.chillingo.growawayfree.android.row.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.chinatelecom.bestpayclient.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.chiying.zsgame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.chmein.tongzhuogame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.fanpu.wxdk.apk,0,6,1,400,100,233,336,569,108,0,1,1,0,1,0,0
com.fansapk.applock.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.fansapk.goapp.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.fastboat.appmutiple.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.father.karashok.apk,0,3,0,207,5,12,236,249,6,0,0,1,0,1,0,0
com.fcgo.xx.rexiegedcss.apk,0,6,1,81,9,24,89,103,11,1,0,0,0,1,0,0
com.feamber.parkour2.yyh.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.fefe.gfgra.apk,0,6,1,81,9,27,78,94,9,1,0,0,0,1,0,0
com.feiyou.wxzs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.feiyou_gamebox_cr173.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.feiyou_gamebox_gameboy7758.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.feiyou_gamebox_wuhanlvruan.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.felix.clonedelf.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.felix.dingmock.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.felix.doubleopenelves.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.fenxygame.zhangfeirun.apk,0,6,1,81,9,19,83,97,9,0,0,1,0,1,0,0
com.ff.wxzs.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gamepencil.onemansuperhero.apk,0,3,0,98,8,17,85,100,8,0,0,1,0,1,0,0
com.games.kongjianzhuizhu.apk,0,6,1,81,9,20,94,114,9,1,0,0,0,1,0,0
com.games3d.fantasywarriorva.apk,0,4,0,25,25,12,8,40,27,0,0,1,0,1,0,0
com.gamevil.zenonia4.global.apk,0,4,0,81,9,24,83,99,9,0,0,1,0,1,0,0
com.gansulvyouwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.garoogamesptyltd.locoloco.apk,0,6,1,81,9,15,79,89,9,0,0,1,0,1,0,0
com.gau.go.launcherex.apk,0,6,1,183,30,76,297,462,43,0,1,1,0,1,0,0
com.gauber.voclain.clickdeathII.apk,0,6,1,81,9,16,85,98,9,0,0,1,0,1,0,0
com.GBINSTANT.appclone.apk,0,4,0,101,51,181,113,118,52,0,1,1,0,1,0,0
com.ge.clashofempires.apk,0,6,1,81,9,19,82,95,9,0,0,1,0,1,0,0
com.geagtrh.juyhnhxet.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ggs.banjiu.fyzd.mi.apk,0,6,1,48,6,19,25,80,10,0,0,1,0,1,0,0
com.godevin.multipleaccountsbuilder.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.godevin.pararrelapps.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.godinsec.godinsec_private_space.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.godinsec.godinsec_xphone.apk,0,0,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0
com.gofitness.befitAds.apk,0,6,1,101,51,188,118,131,53,1,1,0,0,2,1,1
com.gokids.transportbaby_ch.egame.apk,0,4,0,53,10,122,111,162,16,0,1,1,0,1,0,0
com.google.share.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.google.smstool.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.gopas.fury.apk,0,6,1,81,9,17,84,96,9,0,0,1,0,1,0,0
com.gosing.doudouzhuan.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.gosing.pocketgain.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.got.upddbz.upupoo.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.goyourfly.classcial.apk,0,6,1,101,51,186,107,114,52,1,1,0,0,3,1,1
com.gr.dingdaka.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
info.xiangyin.virtual.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.cloanaap.social.apk,0,4,0,101,51,181,115,120,52,0,0,1,0,1,0,0
io.dcloud.H508DEF33.apk,0,6,1,81,9,31,80,91,9,1,0,0,0,1,0,0
io.dcloud.H58A3A0F6.apk,0,6,1,81,9,22,78,89,9,1,0,0,0,1,0,0
io.dcloud.H59BAEBE9.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.dcloud.H5C47170A_XA.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.dcloud.H5FE114EF.apk,0,6,1,81,9,36,82,106,10,0,1,1,0,1,0,0
io.dcloud.mobi.kernel.yiduoxian.apk,0,6,1,81,9,22,82,93,9,1,0,0,0,1,0,0
io.gg.chiter.bb.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.ldzs.virtualapp.apk,0,4,0,100,50,170,124,129,52,0,1,1,0,1,0,0
io.multiacount.whatsmulti.apk,0,4,0,101,51,160,115,120,52,0,0,1,0,1,0,0
io.multiple.clone.apk,0,4,0,101,51,153,115,120,52,0,0,1,0,1,0,0
io.newappvir.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
io.plusaccount.dual.apk,0,4,0,101,51,181,115,120,52,0,0,1,0,1,0,0
io.va.expose4.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.va.hvatet.exposed.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.va.LW.exposed.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.va.shxy.shsus.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.va.vxposed.apk,0,6,1,100,50,185,119,135,52,1,0,0,0,1,0,0
io.vancedm.com.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.virtualapp.apk,0,6,1,93,50,186,112,117,52,1,1,0,0,1,0,0
io.virtualapp.luohe.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.virtualapp.sandvxposed.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.virtualapp.zhinengmiao.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.xndwofddSpecial.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.xudwofdd.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
io.xudwoftencentmm.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
IToxm.Rz.od.KlM.NRxu.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.android.videomaster.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.androidbox.astjysxjxaqjf.apk,0,6,1,81,9,22,80,102,12,0,0,1,0,1,0,0
com.androidesk.livewallpaper.apk,0,3,1,0,0,52,93,132,9,0,1,1,0,1,0,0
com.anexun.fishingrod.apk,0,4,0,101,51,187,112,124,52,0,1,1,0,1,0,0
com.angel.nrzs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.ankang.vrclassroom.apk,0,4,0,101,51,186,133,139,53,0,0,1,0,1,0,0
com.anquao.wedoyr.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.anzogame.brawlstars.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.anzogame.qianghuo.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.anzogame.sy_yys.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.apamuc.waterbasketball.apk,0,6,1,81,9,15,75,85,9,1,0,0,0,1,0,0
com.apicloud.A6976113211947.apk,0,6,1,81,9,28,76,88,10,0,0,1,0,1,0,0
com.app.another.apk,0,4,0,101,51,183,107,112,52,0,0,1,0,1,0,0
com.app.cloner.pro.apk,0,4,0,101,51,181,117,123,52,0,0,1,0,1,0,0
com.appclonepro.multispaceparallelappcloner.apk,0,4,0,101,51,181,116,122,52,0,0,1,0,1,0,0
com.appxy.famcal.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongqinghuanbaopingtai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongqingyangzhiyunshangpingtai.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongqingzhengzonghuoguo.zhongguo.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.anfangb.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.souyue.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.aiqinmuying.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.etsc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.mygys.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.qdwl.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.scxxyl.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.yuzhongbutong.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.zghc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.zgkjsjw.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.zgyjlvnysc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhongsou.yunyue.zsclc.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhou.gege.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhuangjipeijian.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zhuangyuan.hellocpp.mygame.apk,0,4,0,81,9,17,76,86,9,0,0,1,0,1,0,0
com.zhuiqu.sg.yyh.apk,1,0,0,0,0,-1,-1,0,0,0,1,1,0,0,0,0
com.zhuowang.cloneapp.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhuowang.cloneapp.b64.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.zhushou.weichat.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.zige.zige.apk,0,6,1,81,9,28,106,124,9,1,0,0,0,1,0,0
com.zinexo.multispaceoneormore.apk,0,4,0,101,51,181,114,119,52,0,1,1,0,1,0,0
com.ziyi18.virtualapp_2.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
bluelight.filter.sleep.warmlight.eyes.battery.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bO.rRRk.UqFEo.apk,0,4,0,101,51,186,108,113,52,0,1,1,0,2,1,1
buNu.ePQ.gBzFoo.MG.apk,0,4,0,101,51,186,108,113,52,1,1,0,0,2,1,1
castleinthefog.evahan.mi.apk,0,3,0,87,6,18,77,90,6,0,0,1,0,1,0,0
cc.g525c5fe.u5a03a.apk,0,6,1,400,100,197,227,443,106,0,0,1,0,1,0,0
cc.lv1.combohero.google.apk,0,4,0,81,9,20,76,86,9,0,0,1,0,1,0,0
cc.zlive.tv.apk,0,6,1,153,9,13,237,248,9,0,0,1,0,1,0,0
chaoyiueyuleos.aoyi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cloner.parallel.space.multiple.accounts.twoface.apk,0,4,0,151,51,175,176,191,52,0,1,1,0,1,0,0
cm.com.hipornv2.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cm.david.sheepinhell.apk,0,6,1,81,9,15,76,86,9,0,0,1,0,1,0,0
cn.bianminperson666.aoops.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cn.chuci.and.wkfenshen.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cn.cmgame.hx.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
cn.com.ali.mi.apk,0,6,1,48,6,16,31,76,10,0,0,1,0,1,0,0
cn.com.dk.sapp.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.Selfimpr.YXDQ0623.AND.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sellapk.goapp.apk,0,4,0,101,51,187,112,119,53,0,1,1,0,1,0,0
com.sellapk.multiapp.apk,0,4,0,101,51,187,110,117,53,0,1,1,0,1,0,0
com.sesame.video.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sfwgafafahs.cleaaanfe.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sg.android.kidsAngling.aiyouxi.egame.apk,0,4,0,44,10,122,84,133,16,0,1,1,0,1,0,0
com.sg.android.teaParty.aiyouxi.egame.apk,0,4,0,40,10,122,84,133,19,0,1,1,0,1,0,0
com.sg.keypeo.apk,0,6,1,101,51,192,118,145,54,1,1,0,0,2,0,0
com.sgmjz.ewan.apk,0,3,0,211,4,95,296,308,5,0,0,1,0,1,0,0
com.shadow.multiaccounts.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.shandongjiancaizhuangshiwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shandonglvyou.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shanghaizimaoqu.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shanxishengtechanwang.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sharp.fxc.lottery.apk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
com.sheep2.dkfs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sheep2.xyfs.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shenxingtaibao.logistics.apk,0,4,0,81,9,29,88,112,12,0,0,1,0,1,0,0
com.ShenYuGame.ChineseChess.apk,0,6,1,81,9,21,78,91,9,1,0,0,0,1,0,0
com.sherry.hmh150517.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.sherry.pdhsf150630.apk,0,6,1,81,9,22,80,94,9,0,0,1,0,1,0,0
com.sherry.szgs001.apk,0,6,1,81,9,22,80,94,9,0,0,1,0,1,0,0
com.shiguang.tianqibn.apk,0,6,1,101,51,186,115,120,52,0,0,1,0,1,0,0
com.shijiezhinengjiaju.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shiliang.bwwlcq.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shiliang.cjsh.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.shiliang.dhxyj.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.pfu.popstar_360.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.pg.s2160048.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.PGSoul.BigHead_GameBase.anzhi.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
com.PGSoul.RunningBighead.egame.apk,1,0,0,0,0,-1,-1,0,0,0,0,1,0,0,0,0
